,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ori_scalar,ori_x,ori_y,ori_z
0,8448868.0,9.16767692565918,-2.3607540130615234,3.226284980773926,0.2364950180053711,-0.12570476531982422,0.0170440673828125,0.5391340255737305,0.4867830276489258,-0.6486272811889648,0.22727108001708984
1,8448888.0,9.039584159851074,-2.3667402267456055,3.0766429901123047,0.2364950180053711,-0.12570476531982422,0.0170440673828125,0.5391340255737305,0.4867830276489258,-0.6486272811889648,0.22727108001708984
2,8448908.0,9.056344032287598,-2.3332204818725586,3.2310733795166016,0.2364950180053711,-0.12570476531982422,0.0170440673828125,0.5391340255737305,0.4867830276489258,-0.6486272811889648,0.22727108001708984
3,8448929.0,9.288588523864746,-2.2985029220581055,3.3160696029663086,0.2364950180053711,-0.12570476531982422,0.0170440673828125,0.5391340255737305,0.4867830276489258,-0.6486272811889648,0.22727108001708984
4,8448948.0,9.249082565307617,-2.3380088806152344,3.2621984481811523,0.2364950180053711,-0.12570476531982422,0.0170440673828125,0.5391340255737305,0.4867830276489258,-0.6486272811889648,0.22727108001708984
5,8448968.0,9.055146217346191,-2.262589454650879,3.1664276123046875,0.2364950180053711,-0.12570476531982422,0.0170440673828125,0.5391340255737305,0.4867830276489258,-0.6486272811889648,0.22727108001708984
6,8448988.0,9.021626472473145,-2.3990631103515625,3.2598047256469727,0.2364950180053711,-0.12570476531982422,0.0170440673828125,0.5391340255737305,0.4867830276489258,-0.6486272811889648,0.22727108001708984
7,8449008.0,9.259857177734375,-2.3930768966674805,3.295718193054199,0.2546052932739258,-0.14168357849121094,0.042611122131347656,0.5391340255737305,0.4867830276489258,-0.6486272811889648,0.22727108001708984
8,8449028.0,9.199999809265137,-2.2949113845825195,3.122134208679199,0.3004131317138672,-0.12783527374267578,0.07244014739990234,0.5391340255737305,0.4867830276489258,-0.6486272811889648,0.22727108001708984
9,8449047.0,8.900715827941895,-2.2111120223999023,2.9796743392944336,0.3004131317138672,-0.12783527374267578,0.07244014739990234,0.5391340255737305,0.4867830276489258,-0.6486272811889648,0.22727108001708984
10,8449067.0,9.1437349319458,-2.0890045166015625,3.2921276092529297,0.3004131317138672,-0.12783527374267578,0.07244014739990234,0.5391340255737305,0.4867830276489258,-0.6486272811889648,0.22727108001708984
11,8449087.0,9.399922370910645,-2.0219640731811523,3.1329078674316406,0.3004131317138672,-0.12783527374267578,0.07244014739990234,0.5391340255737305,0.4867830276489258,-0.6486272811889648,0.22727108001708984
12,8449107.0,8.9450101852417,-2.0758352279663086,2.9210147857666016,0.3004131317138672,-0.12783527374267578,0.07244014739990234,0.5392627716064453,0.4887247085571289,-0.6468582153320312,0.2279186248779297
13,8449127.0,8.812127113342285,-2.194352149963379,3.0239686965942383,0.3004131317138672,-0.12783527374267578,0.07244014739990234,0.5395650863647461,0.49040794372558594,-0.6452608108520508,0.22804832458496094
14,8449147.0,9.100637435913086,-2.286531448364258,3.1376962661743164,0.3004131317138672,-0.12783527374267578,0.07244014739990234,0.5401268005371094,0.49183177947998047,-0.6435775756835938,0.22835063934326172
15,8449367.0,9.328093528747559,-2.2027320861816406,3.059882164001465,0.16298961639404297,-0.1097249984741211,0.01810932159423828,0.5368461608886719,0.5019311904907227,-0.6319255828857422,0.24604511260986328
16,8449386.0,9.353233337402344,-2.127312660217285,2.9880542755126953,0.11931324005126953,-0.0862884521484375,0.022370338439941406,0.5368461608886719,0.5019311904907227,-0.6319255828857422,0.24604511260986328
17,8449406.0,9.09465217590332,-2.162029266357422,3.0119972229003906,0.06817817687988281,-0.0692434310913086,0.025567054748535156,0.5368461608886719,0.5019311904907227,-0.6319255828857422,0.24604511260986328
18,8449426.0,9.103032112121582,-2.2362518310546875,3.15325927734375,0.03728485107421875,-0.07776641845703125,0.026632308959960938,0.5368461608886719,0.5019311904907227,-0.6319255828857422,0.24604511260986328
19,8449446.0,9.222745895385742,-2.1021728515625,3.080233573913574,0.020239830017089844,-0.060721397399902344,0.0287628173828125,0.5368461608886719,0.5019311904907227,-0.6319255828857422,0.24604511260986328
20,8449566.0,9.11739730834961,-2.316460609436035,2.960519790649414,0.004261016845703125,-0.03621959686279297,-0.009587287902832031,0.539306640625,0.5027942657470703,-0.6270914077758789,0.2512674331665039
21,8449586.0,9.379570960998535,-2.094989776611328,3.007208824157715,0.03941535949707031,-0.031958580017089844,-0.005326271057128906,0.539306640625,0.5027942657470703,-0.6270914077758789,0.2512674331665039
22,8449605.0,9.271828651428223,-2.0578784942626953,2.91143798828125,-0.004261016845703125,-0.0010652542114257812,0.0,0.539306640625,0.5027942657470703,-0.6270914077758789,0.2512674331665039
23,8449625.0,9.14493179321289,-2.1668176651000977,2.8922834396362305,-0.05646038055419922,-0.0031957626342773438,0.005326271057128906,0.539306640625,0.5027942657470703,-0.6270914077758789,0.2512674331665039
24,8449645.0,9.340065002441406,-2.196746826171875,2.9461545944213867,-0.040480613708496094,-0.024501800537109375,0.007456779479980469,0.539306640625,0.5027942657470703,-0.6270914077758789,0.2512674331665039
25,8449766.0,9.081483840942383,-2.1129465103149414,2.9832658767700195,0.031958580017089844,0.0021305084228515625,-0.022370338439941406,0.5396518707275391,0.5028810501098633,-0.6261415481567383,0.25264835357666016
26,8449786.0,9.074300765991211,-2.1991405487060547,3.0239686965942383,0.033023834228515625,-0.0010652542114257812,-0.0287628173828125,0.5393924713134766,0.5028810501098633,-0.6262283325195312,0.2529935836791992
27,8449806.0,9.149720191955566,-2.1787891387939453,2.9102401733398438,0.04687213897705078,-0.0021305084228515625,-0.03515434265136719,0.5390901565551758,0.5028810501098633,-0.6263141632080078,0.25338268280029297
28,8449825.0,9.198802947998047,-2.227871894836426,2.8839035034179688,0.05113410949707031,0.004261016845703125,-0.03835010528564453,0.5387449264526367,0.5029239654541016,-0.6263580322265625,0.25390052795410156
29,8449845.0,9.160494804382324,-2.22308349609375,2.8994665145874023,0.06817817687988281,0.009587287902832031,-0.03728485107421875,0.5383567810058594,0.5030097961425781,-0.6264438629150391,0.25446128845214844
30,8449965.0,9.141340255737305,-2.0925960540771484,2.836017608642578,0.06817817687988281,0.009587287902832031,-0.03728485107421875,0.5383567810058594,0.5030097961425781,-0.6264438629150391,0.25446128845214844
31,8449985.0,9.074300765991211,-2.1428756713867188,2.8527774810791016,0.06817817687988281,0.009587287902832031,-0.03728485107421875,0.5383567810058594,0.5030097961425781,-0.6264438629150391,0.25446128845214844
32,8450005.0,9.131763458251953,-2.200338363647461,2.873128890991211,0.06817817687988281,0.009587287902832031,-0.03728485107421875,0.5383567810058594,0.5030097961425781,-0.6264438629150391,0.25446128845214844
33,8450024.0,9.189226150512695,-2.1775922775268555,2.864748954772949,0.06817817687988281,0.009587287902832031,-0.03728485107421875,0.5383567810058594,0.5030097961425781,-0.6264438629150391,0.25446128845214844
34,8450044.0,9.131763458251953,-2.22308349609375,2.8252439498901367,0.06817817687988281,0.009587287902832031,-0.03728485107421875,0.5383567810058594,0.5030097961425781,-0.6264438629150391,0.25446128845214844
35,8450164.0,9.043174743652344,-2.133297920227051,2.898268699645996,-0.01810932159423828,-0.005326271057128906,-0.013848304748535156,0.5384435653686523,0.5014562606811523,-0.6273937225341797,0.25489234924316406
